0.043750 0.555700 0.000000  0.118708   -0.357487   0.000000
0.043750 0.555700 0.050518  0.118708   -0.357487   0.000000
0.043750 0.555700 0.101036  0.118708   -0.357487   0.000000
0.043750 0.555700 0.151554  0.118708   -0.357487   0.000000
0.043750 0.555700 0.202073  0.118708   -0.357487   0.000000
0.043750 0.555700 0.252591  0.118708   -0.357487   0.000000
0.043750 0.555700 0.303109  0.118708   -0.357487   0.000000
0.043750 0.555700 0.353627  0.118708   -0.357487   0.000000
0.043750 0.555700 0.404145  0.118708   -0.357487   0.000000
0.043750 0.555700 0.454663  0.118708   -0.357487   0.000000
0.043750 0.555700 0.505181  0.118708   -0.357487   0.000000
0.043750 0.555700 0.555700  0.118708   -0.357487   0.000000
0.043750 0.555700 0.606218  0.118708   -0.357487   0.000000
0.043750 0.555700 0.656736  0.118708   -0.357487   0.000000
0.043750 0.555700 0.707254  0.118708   -0.357487   0.000000
0.043750 0.555700 0.757772  0.118708   -0.357487   0.000000
0.043750 0.606218 0.000000  0.138502   -0.355580   0.000000
0.043750 0.606218 0.050518  0.138502   -0.355580   0.000000
0.043750 0.606218 0.101036  0.138502   -0.355580   0.000000
0.043750 0.606218 0.151554  0.138502   -0.355580   0.000000
0.043750 0.606218 0.202073  0.138502   -0.355580   0.000000
0.043750 0.606218 0.252591  0.138502   -0.355580   0.000000
0.043750 0.606218 0.303109  0.138502   -0.355580   0.000000
0.043750 0.606218 0.353627  0.138502   -0.355580   0.000000
0.043750 0.606218 0.404145  0.138502   -0.355580   0.000000
0.043750 0.606218 0.454663  0.138502   -0.355580   0.000000
0.043750 0.606218 0.505181  0.138502   -0.355580   0.000000
